Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BAC,CAT,CVX,GOOGL,JNJ,JPM,MMM,MSFT,PFE,PG,WFC,WMT,XOM,AAPL,AMZN,BAC,CAT,CVX,GOOGL,JNJ,JPM,MMM,MSFT,PFE,PG,WFC,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-18,13.869254112243652,12.894499778747559,9.873774528503418,64.34906005859375,69.99170684814453,20.063371658325195,55.234596252441406,35.079811096191406,59.325782775878906,22.816797256469727,15.772459983825684,53.08876419067383,26.392221450805664,18.715473175048828,52.76061248779297,606197200,54404000,189783300,7159800,4828700,73458468,8005400,28011400,2166434,44809400,30906547,7081800,29754300,17313000,11553700
2013-03-19,13.831823348999023,12.820500373840332,9.991691589355469,63.564125061035156,70.18557739257812,20.15104866027832,55.26964569091797,34.86016845703125,59.19633102416992,22.881744384765625,15.744338035583496,53.7509765625,26.203500747680664,18.767282485961914,52.647708892822266,526775200,74770000,242939600,7509300,5244200,83844072,7095800,24411500,3840834,51901600,28572570,9326400,23724800,17258400,11987900
2013-03-20,13.758475303649902,12.86400032043457,10.046717643737793,62.60638427734375,70.70848083496094,20.235246658325195,55.683162689208984,34.80347442626953,59.466468811035156,22.99542808532715,15.913084983825684,54.078590393066406,26.168554306030273,18.907167434692383,52.67741394042969,308660800,54778000,219121700,9389000,5945300,58493448,8000800,19385300,2152202,35447800,32354006,8615800,19049900,18960900,11319000
2013-03-21,13.7782621383667,12.669500350952148,9.88162899017334,62.52717208862305,70.70260620117188,20.14955711364746,55.374752044677734,34.257904052734375,59.06127166748047,22.824907302856445,15.81183910369873,53.820682525634766,25.958881378173828,18.94342613220215,52.404029846191406,383255600,56128000,154529400,5449600,6168500,59044896,8436300,23535900,2317011,34233200,24856693,6319500,24008300,16520100,13447500
2013-03-22,14.057639122009277,12.887499809265137,9.873774528503418,62.9952392578125,71.19610595703125,20.125965118408203,55.886409759521484,34.56257629394531,59.89424133300781,22.938589096069336,15.96371078491211,53.86250305175781,26.000810623168945,19.241321563720703,53.06967544555664,395105200,62492000,101974400,5115500,5190700,59468472,6873100,22791500,2882121,28720900,24346346,5868400,15646600,21971400,10786600
2013-03-25,14.108463287353516,12.800999641418457,9.747990608215332,62.390357971191406,70.60858917236328,20.10931968688965,55.84434509277344,34.37834548950195,59.19071578979492,22.86550521850586,15.839961051940918,53.451229095458984,26.007797241210938,19.388973236083984,52.90922164916992,501135600,50278000,154320200,6685300,6345300,68411520,9616600,23581400,4472083,44154000,32376350,6843600,20304500,31316100,12900800
2013-03-26,14.034208297729492,13.01550006866455,9.653655052185059,62.64958572387695,71.07862091064453,20.178369522094727,56.66436004638672,34.463382720947266,59.697235107421875,22.86550521850586,16.08746337890625,53.953125,26.070720672607422,19.368249893188477,53.56895446777344,294294000,48420000,135654700,4173000,4256400,47628324,12682900,16417500,2264626,27824300,33567476,5386000,18635500,19927200,12329600
2013-03-27,13.758475303649902,13.265000343322754,9.614346504211426,62.57755661010742,70.61447143554688,19.935955047607422,56.95871353149414,33.84695053100586,59.258235931396484,23.03602409362793,16.10995864868164,53.71613693237305,25.847047805786133,19.370838165283203,53.836402893066406,331237200,57498000,107177200,4838700,4329600,86441472,10703400,26530100,2546882,36047400,24848999,5274600,14840800,17910900,12350800
2013-03-28,13.471793174743652,13.32450008392334,9.575043678283691,62.62800216674805,69.80957794189453,19.725584030151367,57.14094161987305,33.627296447753906,59.83232116699219,23.23089599609375,16.23371124267578,53.71613693237305,25.85403823852539,19.3837890625,53.55705642700195,442839600,49474000,92013900,6213400,8280100,91420488,11332100,27506700,2722933,55453800,29449919,8016700,16967500,22104900,17485200
2013-04-01,13.053325653076172,13.080499649047852,9.551459312438965,61.67025375366211,70.27369689941406,19.899446487426758,57.421268463134766,33.88945770263672,59.46083450317383,23.23089599609375,16.222469329833984,54.16225814819336,25.812105178833008,19.53921127319336,53.949310302734375,389732000,50496000,86281600,5666900,4322200,72219708,7376800,17442200,2014423,29201100,20320698,7266000,10903800,25246200,9414200
2013-04-02,13.080107688903809,13.166000366210938,9.551459312438965,61.12297821044922,69.91532897949219,20.193769454956055,57.95391845703125,34.20829772949219,59.95048904418945,23.38517951965332,16.441835403442383,55.040557861328125,25.77714729309082,19.69205093383789,53.836402893066406,529519200,52622000,102626000,6514300,4813900,81578340,10342200,17273700,2508610,28456500,25743845,13373600,17094700,19928400,9991800
2013-04-03,13.14706039428711,12.951499938964844,9.284170150756836,60.57568359375,69.19853973388672,20.023880004882812,57.5194206237793,33.40263366699219,59.477745056152344,23.19029998779297,16.329328536987305,54.45500183105469,25.630373001098633,19.686864852905273,53.4500846862793,363216000,48276000,199765800,9222400,7175000,69470460,12254000,33467400,3921564,35062800,36399679,8426700,26277200,22361700,12197100
2013-04-04,13.01711368560791,12.954000473022461,9.386372566223145,60.94293975830078,69.36890411376953,19.747440338134766,57.757713317871094,33.858951568603516,59.5565299987793,23.22278594970703,16.4024600982666,54.74778747558594,26.154571533203125,19.738670349121094,53.35497283935547,358447600,39288000,117831400,7646200,5409700,97806096,10303000,21514000,2118355,45263200,32182941,8770600,24102400,22524600,11582000
2013-04-05,12.87955379486084,12.77400016784668,9.409954071044922,60.921329498291016,69.0457763671875,19.448896408081055,57.49835968017578,34.15839767456055,59.534019470214844,23.30398178100586,16.36871337890625,54.53169250488281,25.965869903564453,19.787893295288086,52.90326690673828,383695200,51148000,141061900,8985600,5029900,137218644,8581400,22961500,2963449,50927300,32083655,6562600,24520900,17640900,12771600
2013-04-08,12.97115421295166,12.947500228881836,9.598625183105469,60.626075744628906,69.21614074707031,19.245227813720703,56.84657287597656,34.636077880859375,59.51713562011719,23.214664459228516,16.4024600982666,54.92203903198242,25.875,20.021032333374023,52.65959548950195,300829200,45912000,101419200,6722000,4117400,113170716,15828500,18672300,2329449,34759500,27358994,6284500,20087000,24225300,11013900
2013-04-09,12.994587898254395,13.057000160217285,9.630073547363281,61.857479095458984,69.70381164550781,19.314775466918945,57.13392639160156,34.707393646240234,59.62970733642578,24.04288673400879,16.37433624267578,54.55260467529297,26.175554275512695,20.236026763916016,52.76061248779297,306614000,43132000,132365800,10533700,4849700,86205708,9111000,20066700,2835238,77733800,29030744,6760600,21250100,26009700,10753400
2013-04-10,13.259665489196777,13.238499641418457,9.685098648071289,62.33993911743164,70.29133605957031,19.625986099243164,57.48435592651367,35.11377716064453,60.609004974365234,24.58692169189453,16.82996368408203,55.2357177734375,26.259428024291992,20.041751861572266,52.70713424682617,375928000,46450000,105853900,6258700,5452000,79064856,7583200,20388900,3901830,71116700,43192288,7947600,23566000,25797000,14823700
2013-04-11,13.218278884887695,13.492500305175781,9.645792007446289,61.71342086791992,71.06099700927734,19.631202697753906,57.69462966918945,35.15656280517578,60.92417526245117,23.498851776123047,17.234960556030273,55.535457611083984,26.21748924255371,20.15054702758789,53.028072357177734,328364400,61810000,100241900,6920000,6092300,81066852,9882700,22584700,2556809,130923200,57609954,11831600,30560000,21387300,14979900
2013-04-12,13.080414772033691,13.643500328063965,9.567181587219238,61.2453727722168,70.46761322021484,19.622756958007812,57.98896408081055,34.942657470703125,60.60337448120117,23.377063751220703,17.2518367767334,55.82128143310547,26.007797241210938,20.35000991821289,52.8913688659668,238613200,57326000,88191700,4934500,6391700,65402532,6987000,37805900,2525234,62886300,41170399,9383400,36662500,19010400,11505100
2013-04-15,12.77759838104248,13.38599967956543,9.417815208435059,59.243465423583984,68.4876480102539,19.42108154296875,57.267086029052734,34.17265319824219,59.52275466918945,23.295862197875977,17.128089904785156,55.52151870727539,25.560468673706055,20.326696395874023,51.40549087524414,317520000,66520000,176504300,10345400,9766800,98025876,12385800,31527300,4398170,56332900,49449991,10877200,23092300,25636500,19626200
2013-04-16,12.972070693969727,13.616999626159668,9.653655052185059,59.48828887939453,68.74613189697266,19.705217361450195,58.479576110839844,34.57191848754883,59.74225997924805,23.523216247558594,17.40370750427246,55.835201263427734,25.9029541015625,20.38109016418457,51.476837158203125,305771200,42744000,147641900,6566500,6511400,69610320,12620000,23865500,3153613,52797300,33158418,9365600,20352400,20563200,14578800
2013-04-17,12.258705139160156,13.369999885559082,9.197702407836914,58.6673698425293,67.45360565185547,19.436725616455078,58.801963806152344,33.3598747253418,59.36518096923828,23.409543991088867,17.364334106445312,55.11024856567383,25.55348777770996,20.337051391601562,51.16181182861328,945056000,62702000,335408600,9405300,8291200,81398520,13693300,43466300,3773739,52840700,33984649,10964600,31790200,21745800,17341200
2013-04-18,11.931540489196777,12.970999717712402,8.993309020996094,58.31226348876953,67.91185760498047,19.023181915283203,58.2973518371582,33.25291442871094,59.083778381347656,23.377063751220703,17.206830978393555,55.67488098144531,25.35079002380371,19.98735809326172,51.482784271240234,666299200,62752000,220290500,6886900,6451600,132767100,9921500,26106800,3761061,56906600,33504236,10896200,19322200,42656700,14730400
2013-04-19,11.885276794433594,13.015999794006348,9.166254997253418,58.29051208496094,68.09398651123047,19.866661071777344,59.215457916259766,33.6735725402832,59.49464416503906,24.172809600830078,17.471210479736328,56.76233673095703,25.644350051879883,20.28006362915039,51.97609329223633,609274400,52050000,119792000,7009500,7573200,231895872,10787600,19746100,3974308,99790700,30811582,13147600,18107000,23521500,18393300
2013-04-22,12.133011817932129,13.177499771118164,9.213422775268555,59.94292068481445,68.4876480102539,19.872623443603516,59.45376968383789,33.759124755859375,59.54526901245117,25.03350830078125,17.398080825805664,56.74140167236328,25.672306060791016,20.197174072265625,52.35647201538086,429920400,42382000,88532300,18449600,5435700,115220664,6989900,15230100,3165573,137904000,27501917,7530300,14432000,15464700,11262000
2013-04-23,12.360051155090332,13.444999694824219,9.488569259643555,60.950286865234375,69.02227783203125,20.066104888916016,59.8882942199707,34.3437614440918,60.44013595581055,24.84675407409668,17.482454299926758,57.53606414794922,25.951887130737305,20.487287521362305,53.07563018798828,664238400,45412000,176816000,12932500,6745200,91600308,8982100,20568500,3838921,59126900,35064683,12684800,19883100,19960800,15567700
2013-04-24,12.339656829833984,13.439000129699707,9.677236557006836,60.7183837890625,69.49229431152344,20.20395278930664,59.14540481567383,34.73589324951172,60.710304260253906,25.78865623474121,17.21245574951172,54.15291213989258,26.098669052124023,20.21271514892578,53.15289306640625,969651200,37056000,120624900,7022000,4559000,73090836,9480600,16459300,3872887,90946600,33218813,25708200,16740700,24250800,13028800
2013-04-25,12.4285249710083,13.734999656677246,9.779435157775879,61.24745559692383,69.62744903564453,20.095909118652344,59.72711181640625,34.93553161621094,59.02750015258789,25.934814453125,17.021209716796875,53.77372741699219,26.308345794677734,20.373319625854492,52.34457778930664,384837600,122330000,118694600,6556100,5602800,79608312,8689400,19058800,10796292,110700200,37503850,14702300,14861200,17187300,16328700
2013-04-26,12.696949005126953,12.740500450134277,9.763711929321289,61.37063217163086,70.52633666992188,19.905160903930664,59.657020568847656,34.84996795654297,58.414031982421875,25.813018798828125,16.925586700439453,54.13885498046875,26.47609519958496,20.47435188293457,52.3029899597168,764097600,280600000,83093200,6160700,6012200,99408492,6784700,13929000,4017842,47799300,56938556,8769100,17814600,17770800,10791800
2013-04-29,13.090150833129883,12.487000465393066,9.732267379760742,61.457603454589844,71.27836608886719,20.34328842163086,59.97941970825195,34.87849807739258,58.436527252197266,26.478849411010742,17.116832733154297,54.546138763427734,26.47609519958496,20.305971145629883,52.42778015136719,640326400,142340000,65432400,6065100,5158500,91939968,8038000,13496300,3472825,59116400,29225944,6638100,16016500,18470400,11093000
2013-04-30,13.475441932678223,12.690500259399414,9.677236557006836,61.3634147644043,71.68376922607422,20.48014259338379,59.73410415649414,34.942657470703125,58.931827545166016,26.876712799072266,16.35183334350586,53.90715408325195,26.54599380493164,20.132413864135742,52.8913688659668,691538400,84976000,89362100,6954300,6907400,92175732,12099600,13802600,4507485,75165200,73771463,9653800,20585300,23897400,14572600
2013-05-01,13.369227409362793,12.411499977111816,9.543595314025879,60.211063385009766,70.66146087646484,20.377317428588867,59.03325271606445,34.22970199584961,58.84177017211914,26.568159103393555,16.256216049194336,54.061614990234375,26.182540893554688,20.22049331665039,52.01173782348633,506909200,87828000,88417800,11607000,6082100,58141800,12312100,17686400,3897644,54330900,47523595,8388800,17639200,18780900,11616500
2013-05-02,13.558832168579102,12.6274995803833,9.58289909362793,61.066253662109375,71.70138549804688,20.605323791503906,59.68503189086914,34.279605865478516,59.68035125732422,26.92543601989746,16.464336395263672,54.602325439453125,26.14759063720703,20.324106216430664,52.67741394042969,421828400,78724000,76530500,5798600,5066100,80651268,8668900,15529300,3730922,46059500,33580651,7288200,13205400,13558800,11330100
2013-05-03,13.694567680358887,12.90250015258789,9.622210502624512,63.03758239746094,72.55330657958984,21.00545310974121,60.0985221862793,33.915985107421875,60.687774658203125,27.193387985229492,16.28996467590332,54.90424728393555,26.37824058532715,20.52873420715332,53.503570556640625,361300800,70280000,94322600,11890000,6384300,100403496,9213800,43257900,3603668,46784600,46189758,7884000,15878400,16812300,13036600
2013-05-06,14.021117210388184,12.78600025177002,10.125330924987793,63.4796028137207,72.41229248046875,21.39862823486328,59.3486213684082,34.350894927978516,60.69341278076172,27.40450096130371,16.15496826171875,54.59529113769531,26.49007797241211,20.419952392578125,53.836402893066406,496641600,46956000,265062800,6381000,4668700,85566348,8815600,20829500,2600582,40978300,34897518,7204200,14228700,14417100,10613400
2013-05-07,13.958732604980469,12.886500358581543,10.141051292419434,65.07405853271484,72.28889465332031,21.291332244873047,59.94435501098633,35.035343170166016,60.78909683227539,27.047237396240234,16.329328536987305,54.72871017456055,26.83954620361328,20.419952392578125,54.17516326904297,483753200,62674000,218248100,10406900,4412600,78281640,9061800,24291600,2673299,43078300,32626043,9574200,23273300,19713300,11088900
2013-05-08,14.116378784179688,12.934000015258789,10.235391616821289,65.45088195800781,72.47692108154297,21.69866371154785,59.89529800415039,35.477394104003906,60.896026611328125,26.78740119934082,16.295297622680664,55.079803466796875,27.086109161376953,20.39128303527832,54.5020866394043,472598000,53540000,149755400,7431000,4479800,98633268,8044600,23559300,3174662,51595700,32409551,12067300,18741300,24025500,13638300
2013-05-09,13.993226051330566,13.008000373840332,10.148918151855469,65.18999481201172,72.64143371582031,21.645265579223633,59.67804718017578,34.964046478271484,61.864036560058594,26.519445419311523,16.22157096862793,54.918296813964844,26.691619873046875,20.430370330810547,54.4781379699707,398487600,55386000,112952300,5166100,9237500,87935976,8342000,18103100,5366452,46417800,29331661,7189400,27766600,19550400,13771900
2013-05-10,13.876813888549805,13.181500434875488,10.235391616821289,64.22611236572266,72.40054321289062,21.862592697143555,60.105560302734375,34.90700912475586,62.17921447753906,26.543798446655273,16.289636611938477,55.30449676513672,26.79023551940918,20.55805778503418,53.94550323486328,334852000,62906000,87625100,6967500,10581700,75832092,7594800,16199600,3579987,36394900,34849140,6162500,16390500,17493600,10975400
2013-05-13,13.93103313446045,13.225500106811523,10.203940391540527,63.82750701904297,72.17727661132812,21.795528411865234,60.16865539550781,35.41322708129883,62.19050216674805,26.81987190246582,16.658308029174805,55.185123443603516,26.909997940063477,20.456436157226562,53.921566009521484,316948800,42990000,94295600,5483600,16870100,57882060,6631500,23979500,2445102,36027600,35360330,5420200,12774700,23141700,9810100
2013-05-14,13.597725868225098,13.416500091552734,10.486950874328613,63.45063781738281,73.44047546386719,22.033222198486328,60.95359420776367,35.812496185302734,62.241153717041016,27.416784286499023,16.675323486328125,55.80305480957031,27.30448341369629,20.52939796447754,54.52602005004883,447118000,54000000,154128100,6856900,6965800,63108828,10360700,24188400,2967276,56870100,34493309,6867400,21730600,30041100,9890300
2013-05-15,13.13789176940918,13.32800006866455,10.565564155578613,63.05203628540039,72.8541259765625,22.748289108276367,61.42319107055664,36.42565155029297,62.7532958984375,27.67844581604004,16.76607322692871,56.65270233154297,27.68488121032715,20.81083106994629,54.60380554199219,741613600,54410000,139728300,6925400,7950400,159276564,13444400,27467000,3483470,46303900,31132314,11154400,25696800,24003300,10399400
2013-05-16,13.313430786132812,13.206000328063965,10.502676963806152,62.892574310302734,72.70606994628906,22.449745178222656,61.29001235961914,36.340091705322266,62.51128005981445,27.866506576538086,16.590242385864258,56.3156623840332,27.656715393066406,20.456436157226562,54.2806510925293,603204000,32870000,117977000,8192200,5549800,128255616,9441900,21389500,3212336,59382900,29100413,8065600,22959500,36385800,10469600
2013-05-17,13.272989273071289,13.494999885559082,10.55770206451416,63.537601470947266,73.09693908691406,22.581632614135742,61.73857498168945,37.288333892822266,62.691402435302734,28.512475967407227,16.425758361816406,56.18925857543945,28.093477249145508,20.292255401611328,54.91500473022461,427904400,50546000,107335600,6690800,6850200,111568320,11437700,26080300,4856238,60666700,39671401,8549900,24390400,32007900,12721300
2013-05-20,13.569234848022461,13.381500244140625,10.62059497833252,64.01589965820312,73.90242767333984,22.565486907958984,61.682491302490234,37.28119659423828,62.877105712890625,28.684185028076172,16.278297424316406,55.53622055053711,28.31888771057129,20.169780731201172,55.369850158691406,451578400,44180000,88941700,5603200,5298200,90817092,7235800,22020000,2938931,54020800,33877879,7307300,18939000,16747800,12417700
2013-05-21,13.469056129455566,13.442999839782715,10.565564155578613,63.84925079345703,74.58946228027344,22.526742935180664,62.08898162841797,37.80168151855469,63.040340423583984,28.496118545532227,16.323659896850586,55.33260726928711,28.657012939453125,20.16717529296875,55.537410736083984,456022000,34824000,111810300,4730000,6699300,79240680,10099600,37112600,2958067,48702400,46481400,7377700,23049200,22452900,12519900
2013-05-22,13.520828247070312,13.14799976348877,10.463367462158203,63.5593376159668,73.99127197265625,22.090845108032227,61.99789047241211,38.236576080322266,62.70920944213867,28.29987907409668,16.618602752685547,55.346622467041016,28.248455047607422,20.073360443115234,55.17234802246094,443038400,66640000,174531500,6479100,9350100,102321576,13825900,46968300,4584507,66047500,88192185,8873300,30388300,27093900,19253300
2013-05-23,13.545031547546387,13.09000015258789,10.384754180908203,63.015777587890625,74.26960754394531,21.92617416381836,61.58127212524414,38.03695297241211,62.49410629272461,27.923748016357422,16.510835647583008,55.262367248535156,28.185047149658203,19.89094352722168,54.932979583740234,353021200,40006000,190522000,6026800,8096100,90912996,14446900,25294200,3071806,51102700,54498546,7141200,24730000,24144600,15357300
2013-05-24,13.63724422454834,13.086999893188477,10.408336639404297,62.4794921875,74.29924774169922,21.690963745117188,61.305877685546875,38.257972717285156,62.41487121582031,28.021867752075195,16.47113037109375,57.49531936645508,28.347070693969727,20.146326065063477,54.77735900878906,276166800,33926000,83452600,4637400,5593200,91780128,10390100,18342300,2665166,33174400,36975269,25580900,17121900,22768800,12771900
2013-05-28,13.52358627319336,13.364500045776367,10.494812965393066,62.46501159667969,74.8796615600586,21.88842010498047,61.863712310791016,38.928165435791016,63.16200637817383,28.635129928588867,16.454116821289062,56.77910232543945,28.544326782226562,20.148927688598633,55.28606414794922,386145200,69420000,133553000,5800400,6598500,90209700,8380200,27162300,3255512,48212100,39892741,14372700,20993200,18177600,15197800
2013-05-29,13.631117820739746,13.27649974822998,10.597005844116211,62.68240737915039,74.32293701171875,21.5665283203125,60.479713439941406,38.97808074951172,62.90162658691406,28.520652770996094,16.040069580078125,55.402801513671875,28.706344604492188,19.86488914489746,55.106529235839844,330576400,38068000,126397300,5110500,6422400,80455464,11872100,20482600,2527866,38412200,51500337,9992500,22848100,17646900,11563200
2013-05-30,13.834229469299316,13.341500282287598,10.872152328491211,62.62443923950195,74.09784698486328,21.62738037109375,60.71979904174805,39.655399322509766,63.06581115722656,28.6433048248291,16.023054122924805,55.53622055053711,29.05856704711914,19.70853042602539,55.11249542236328,353519600,33350000,153383400,3568000,4353400,84743172,7801200,24890800,3108643,51131000,45446477,14761500,22022700,18684000,9734700
2013-05-31,13.77755069732666,13.460000038146973,10.738510131835938,62.182373046875,72.70013427734375,21.638803482055664,59.441707611083984,38.9210319519043,62.41487121582031,28.536996841430664,15.44451904296875,53.90012741088867,28.565452575683594,19.50266456604004,54.14300537109375,384302800,67486000,160176100,5522300,7905000,78697224,13302700,24990100,3836409,56165700,94549808,16461900,26904700,29237100,17917400
2013-06-03,13.807878494262695,13.343999862670898,10.652036666870117,62.42151641845703,73.49378967285156,21.549640655517578,59.815956115722656,38.8497428894043,62.60731887817383,29.10120391845703,15.739463806152344,54.53207015991211,28.69225311279297,19.724166870117188,54.7354621887207,372352400,50878000,197168200,6092700,7256900,98928972,11768500,28279600,3165932,51252600,60711243,11720600,23638000,25321500,14177500
2013-06-04,13.764689445495605,13.28499984741211,10.502676963806152,62.269317626953125,72.82453155517578,21.337778091430664,59.38522720336914,38.52890396118164,62.27339553833008,28.610607147216797,15.688411712646484,54.32847595214844,28.487964630126953,19.789318084716797,54.33452606201172,292728800,41772000,130055400,5105500,7675500,74669256,9972000,22022600,3000166,65529500,73749645,11379300,18708700,28032000,12481300
2013-06-05,13.636017799377441,13.358499526977539,10.298123359680176,61.18221664428711,72.00126647949219,21.352680206298828,59.08863067626953,37.808807373046875,61.46396255493164,28.438886642456055,15.586316108703613,53.829898834228516,28.05120277404785,19.609506607055664,53.652278900146484,290589600,70246000,185778900,7359000,7745600,84187728,9839100,24326000,3217718,46025100,75044168,8826900,21099300,20335800,12888000
2013-06-06,13.432296752929688,13.391500473022461,10.384666442871094,60.877838134765625,71.42085266113281,21.47537612915039,59.639434814453125,38.14389419555664,61.50924301147461,28.586069107055664,15.943643569946289,53.94225311279297,28.685216903686523,19.70853042602539,53.999351501464844,416934000,49526000,142361900,7009400,10141500,103060836,10671000,23940900,3206237,37618500,86924434,11099900,24721900,28275300,15393300
2013-06-07,13.53492259979248,13.843500137329102,10.526275634765625,61.348907470703125,72.0782699584961,21.850170135498047,59.95718765258789,38.6928825378418,62.89034652709961,29.16661262512207,16.028722763061523,54.59529113769531,29.05856704711914,19.89094352722168,54.72946548461914,404535600,92652000,121057300,5474100,6089800,106877016,8907700,21691000,4036380,40757300,88509123,7839500,23459300,25041600,12504700
2013-06-10,13.44546890258789,14.053500175476074,10.463336944580078,60.73290252685547,72.66460418701172,22.110719680786133,60.11958312988281,38.75706100463867,62.720542907714844,29.003080368041992,16.09111976623535,54.81999969482422,29.072660446166992,19.739795684814453,54.53200912475586,450153200,61730000,104648500,4965200,5585600,93418488,8477100,16007000,2660024,35994500,70083306,8966400,16340600,20194500,10372300
2013-06-11,13.405946731567383,13.73900032043457,10.32172966003418,60.529937744140625,71.9301986694336,21.852155685424805,59.80183792114258,38.13676452636719,62.386573791503906,28.487934112548828,16.119474411010742,54.8550910949707,28.6429500579834,19.609506607055664,54.13701248168945,286112400,61956000,106369100,5275900,4548000,70233696,8967000,17600800,2095512,39435900,87619125,6781200,18368500,18019200,10739400
2013-06-12,13.240211486816406,13.583499908447266,10.274524688720703,60.30527877807617,71.05365753173828,21.65768051147461,59.131019592285156,37.91575241088867,61.71302795410156,28.618776321411133,16.12514305114746,54.48994064331055,28.368202209472656,19.50266456604004,53.706119537353516,265227200,44778000,117289400,4748100,5489200,88103808,8413200,18479100,2871237,37372700,92729444,7834200,18320100,14193300,10864500
2013-06-13,13.355706214904785,13.78950023651123,10.392532348632812,61.70402145385742,72.05455780029297,21.782363891601562,59.95718765258789,38.62158966064453,62.9412727355957,28.389820098876953,16.493820190429688,55.07278060913086,28.840190887451172,19.544355392456055,54.657684326171875,285832400,52996000,103636400,6352100,4656700,82713204,8570000,17090200,3114623,45654900,76219588,6927700,17377700,21718500,13501300
2013-06-14,13.174653053283691,13.69950008392334,10.282394409179688,60.78361129760742,71.23724365234375,21.733684539794922,59.95718765258789,37.88010025024414,62.84504318237305,28.128156661987305,16.499488830566406,54.79191207885742,28.29071044921875,19.51048469543457,54.20881652832031,271866000,43016000,101380700,5147500,4415300,89710200,6357100,17185300,2412093,53192600,86247977,6825900,19475700,19054500,12158400
2013-06-17,13.234390258789062,13.902999877929688,10.392532348632812,60.81985855102539,71.79398345947266,22.01211166381836,60.46558380126953,38.39344024658203,63.343135833740234,28.618776321411133,16.539199829101562,55.4449462890625,28.60773277282715,19.531326293945312,54.76539993286133,259414400,57680000,115441500,4389500,4046900,85766148,8429100,16856600,3130889,49670100,160300857,7359900,15494200,19441800,12026400
2013-06-18,13.22734546661377,14.088000297546387,10.439736366271973,61.27642059326172,71.97164916992188,22.3690242767334,60.981048583984375,38.57882308959961,63.943138122558594,28.602426528930664,16.675323486328125,55.50112533569336,28.76973533630371,19.734588623046875,55.01675796508789,195025600,42922000,67257600,3723900,4544800,86589324,7233600,13259100,2027579,28616500,169004579,6051400,15784400,20219100,10678200
2013-06-19,12.958674430847168,13.907999992370605,10.37679672241211,61.058982849121094,71.3675308227539,22.370513916015625,59.9218635559082,38.17955017089844,63.15071487426758,28.283523559570312,16.505163192749023,54.496978759765625,28.6429500579834,19.403644561767578,54.46015930175781,310940000,56550000,103850000,4711700,4634300,116519364,8288400,20840000,2358153,30816200,127577846,7424500,20898800,24987300,14189500
2013-06-20,12.769965171813965,13.67199993133545,10.140783309936523,60.298030853271484,69.85726928710938,21.974605560302734,58.34014892578125,37.41667175292969,61.57151412963867,27.384071350097656,16.2442626953125,52.8398323059082,28.24140739440918,19.030986785888672,53.293182373046875,357310800,59680000,185741100,7628100,7624100,134745120,15172600,31857100,3558818,54493700,100861265,15555700,29302200,27209100,21077700
2013-06-21,12.66763687133789,13.668000221252441,9.983440399169922,60.24004364013672,70.43768310546875,21.879976272583008,58.74968719482422,37.04592514038086,62.02997970581055,27.204191207885742,16.142169952392578,54.37059783935547,28.854276657104492,19.15607452392578,53.550514221191406,481118400,84020000,196004700,9736500,10692100,159132708,20715800,44412200,5590582,85338500,234091503,20055700,38847800,43693500,25493800
2013-06-24,12.33188247680664,13.530500411987305,9.676620483398438,59.08049392700195,69.18802642822266,21.603290557861328,59.745338439941406,36.3044319152832,60.84700393676758,27.572147369384766,15.716771125793457,53.77372741699219,28.037111282348633,19.33588409423828,52.952049255371094,480746000,77276000,159762500,7525600,6785700,120555324,14777500,30736500,4308590,56109000,233638177,12563300,31047900,29091900,17653000
2013-06-25,12.334634780883789,13.604499816894531,9.967708587646484,59.667518615722656,69.56114959716797,21.514122009277344,60.26786422729492,37.131473541259766,61.26585006713867,27.53126335144043,15.875585556030273,53.85096740722656,28.389339447021484,19.38018798828125,53.32908248901367,314162800,48992000,132844500,6249000,5983100,102025872,11239400,20951400,3201333,44073400,124712864,7909400,22263000,21653400,15790100
2013-06-26,12.194944381713867,13.878499984741211,10.038506507873535,59.50083923339844,69.97573852539062,21.699161529541016,61.42591857910156,37.430938720703125,62.08091735839844,28.087278366088867,15.937979698181152,54.349525451660156,28.89653205871582,19.546958923339844,53.742008209228516,367724000,60590000,105282000,6950600,4820700,73182744,11966500,19332000,3019182,48665900,90523317,7326500,19405900,16435200,14446000
2013-06-27,12.063512802124023,13.8774995803833,10.235186576843262,60.124080657958984,70.30740356445312,21.784103393554688,61.22819900512695,37.89435577392578,62.39788055419922,28.308059692382812,15.98334789276123,54.53911590576172,29.27695083618164,19.612110137939453,53.885677337646484,337246000,50390000,124616300,4658000,4459400,76982940,8890300,17093600,2666602,28993100,162766585,14731500,18800400,21263400,12348000
2013-06-28,12.147761344909668,13.884499549865723,10.117179870605469,59.78347396850586,70.08824157714844,21.86606788635254,60.62795639038086,37.6376953125,61.89413833618164,28.24264144897461,15.886932373046875,54.061614990234375,29.072660446166992,19.411455154418945,54.071197509765625,578516400,63866000,90297100,8448800,6504400,93878028,11896300,18256000,4100486,65545500,129673936,9865300,20249300,43644900,22984200
